,1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,No,Take-out,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,Yes,Accepts Credit Cards,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,No,Accepts Apple Pay,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,No,Accepts Google Pay,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,No,Accepts Cryptocurrency,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,Private Lot,Parking,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,Yes,Bike Parking,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,Average,Noise Level,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,No,Dogs Allowed,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,4,2,15,45,105,3:00 pm - 10:00 pm,"3:00 pm - 10:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 5:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,3:00 pm - 10:00 pm,Breweries,Tucson,Claimed,,No,Caters,Dragoon Brewing Co,Moderate,,4.5,171 reviews,1859 W Grant Rd Ste 111
,,,,,,,,,,,,,,Williams,,,NA,NA,Grand Canyon Brewing Company,,NA,,NA,233 W Route 66
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Yes,Take-out,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Yes,Accepts Credit Cards,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,No,Accepts Apple Pay,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Yes,Accepts Google Pay,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Private Lot,Parking,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Yes,Bike Parking,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Yes,Wheelchair Accessible,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Yes,Good for Kids,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Average,Noise Level,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Yes,Good For Happy Hour,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,Yes,Dogs Allowed,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,31,26,37,62,102,11:00 am - 10:30 pm,"11:00 am - 9:30 pm
        
                Open now",11:00 am - 10:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,Breweries,Lake Havasu City,Claimed,,No,Caters,Mudshark Brewing Co,Moderate,,3.5,258 reviews,210 Swanson Ave
,4,6,3,5,30,12:00 pm - 11:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,Breweries,Peoria,Claimed,,Yes,Take-out,Richter Aleworks,Moderate,,4.0,48 reviews,8279 W Lake Pleasant Pkwy Ste 110
,4,6,3,5,30,12:00 pm - 11:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,Breweries,Peoria,Claimed,,Yes,Accepts Credit Cards,Richter Aleworks,Moderate,,4.0,48 reviews,8279 W Lake Pleasant Pkwy Ste 110
,4,6,3,5,30,12:00 pm - 11:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,Breweries,Peoria,Claimed,,No,Accepts Apple Pay,Richter Aleworks,Moderate,,4.0,48 reviews,8279 W Lake Pleasant Pkwy Ste 110
,4,6,3,5,30,12:00 pm - 11:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,Breweries,Peoria,Claimed,,Private Lot,Parking,Richter Aleworks,Moderate,,4.0,48 reviews,8279 W Lake Pleasant Pkwy Ste 110
,4,6,3,5,30,12:00 pm - 11:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,Breweries,Peoria,Claimed,,Yes,Bike Parking,Richter Aleworks,Moderate,,4.0,48 reviews,8279 W Lake Pleasant Pkwy Ste 110
,4,6,3,5,30,12:00 pm - 11:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,Breweries,Peoria,Claimed,,Yes,Wheelchair Accessible,Richter Aleworks,Moderate,,4.0,48 reviews,8279 W Lake Pleasant Pkwy Ste 110
,4,6,3,5,30,12:00 pm - 11:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,Breweries,Peoria,Claimed,,No,Good For Happy Hour,Richter Aleworks,Moderate,,4.0,48 reviews,8279 W Lake Pleasant Pkwy Ste 110
,4,6,3,5,30,12:00 pm - 11:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 11:00 pm,12:00 pm - 8:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,Breweries,Peoria,Claimed,,No,Caters,Richter Aleworks,Moderate,,4.0,48 reviews,8279 W Lake Pleasant Pkwy Ste 110
,,,,,,,,,,,,,,Chandler,,,NA,NA,SanTan Brewing Co,,NA,,NA,8 S San Marcos Pl
,85,74,85,123,230,11:00 am - 12:00 am,"11:00 am - 10:00 pm
        
                Open now",11:00 am - 12:00 am,10:00 am - 10:00 pm,11:00 am - 11:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,"American (New),Breweries,Pubs",Surprise,Claimed,,Yes,Liked by Vegetarians,State 48 Brewery,$11-30,,3.5,596 reviews,13823 W Bell Rd
